# Unicode 17.0 sequences supplementing the existing Twemoji catalog.
# Code points	PNG filename	Unicode name	Emoji version
1F9D1 1F3FE 200D 1F9BD 200D 27A1 FE0F	1f9d1-1f3fe-200d-1f9bd-200d-27a1-fe0f.png	person in manual wheelchair facing right: medium-dark skin tone	15.1
1F9D1 1F3FE 200D 1F9BD 200D 27A1	1f9d1-1f3fe-200d-1f9bd-200d-27a1-fe0f.png	person in manual wheelchair facing right: medium-dark skin tone	15.1
1F9D1 1F3FF 200D 1F9BD 200D 27A1 FE0F	1f9d1-1f3ff-200d-1f9bd-200d-27a1-fe0f.png	person in manual wheelchair facing right: dark skin tone	15.1
1F9D1 1F3FF 200D 1F9BD 200D 27A1	1f9d1-1f3ff-200d-1f9bd-200d-27a1-fe0f.png	person in manual wheelchair facing right: dark skin tone	15.1
1F468 200D 1F9BD 200D 27A1 FE0F	1f468-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right	15.1
1F468 200D 1F9BD 200D 27A1	1f468-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right	15.1
1F468 1F3FB 200D 1F9BD 200D 27A1 FE0F	1f468-1f3fb-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: light skin tone	15.1
1F468 1F3FB 200D 1F9BD 200D 27A1	1f468-1f3fb-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: light skin tone	15.1
1F468 1F3FC 200D 1F9BD 200D 27A1 FE0F	1f468-1f3fc-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: medium-light skin tone	15.1
1F468 1F3FC 200D 1F9BD 200D 27A1	1f468-1f3fc-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: medium-light skin tone	15.1
1F468 1F3FD 200D 1F9BD 200D 27A1 FE0F	1f468-1f3fd-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: medium skin tone	15.1
1F468 1F3FD 200D 1F9BD 200D 27A1	1f468-1f3fd-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: medium skin tone	15.1
1F468 1F3FE 200D 1F9BD 200D 27A1 FE0F	1f468-1f3fe-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: medium-dark skin tone	15.1
1F468 1F3FE 200D 1F9BD 200D 27A1	1f468-1f3fe-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: medium-dark skin tone	15.1
1F468 1F3FF 200D 1F9BD 200D 27A1 FE0F	1f468-1f3ff-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: dark skin tone	15.1
1F468 1F3FF 200D 1F9BD 200D 27A1	1f468-1f3ff-200d-1f9bd-200d-27a1-fe0f.png	man in manual wheelchair facing right: dark skin tone	15.1
1F469 200D 1F9BD 200D 27A1 FE0F	1f469-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right	15.1
1F469 200D 1F9BD 200D 27A1	1f469-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right	15.1
1F469 1F3FB 200D 1F9BD 200D 27A1 FE0F	1f469-1f3fb-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: light skin tone	15.1
1F469 1F3FB 200D 1F9BD 200D 27A1	1f469-1f3fb-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: light skin tone	15.1
1F469 1F3FC 200D 1F9BD 200D 27A1 FE0F	1f469-1f3fc-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: medium-light skin tone	15.1
1F469 1F3FC 200D 1F9BD 200D 27A1	1f469-1f3fc-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: medium-light skin tone	15.1
1F469 1F3FD 200D 1F9BD 200D 27A1 FE0F	1f469-1f3fd-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: medium skin tone	15.1
1F469 1F3FD 200D 1F9BD 200D 27A1	1f469-1f3fd-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: medium skin tone	15.1
1F469 1F3FE 200D 1F9BD 200D 27A1 FE0F	1f469-1f3fe-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: medium-dark skin tone	15.1
1F469 1F3FE 200D 1F9BD 200D 27A1	1f469-1f3fe-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: medium-dark skin tone	15.1
1F469 1F3FF 200D 1F9BD 200D 27A1 FE0F	1f469-1f3ff-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: dark skin tone	15.1
1F469 1F3FF 200D 1F9BD 200D 27A1	1f469-1f3ff-200d-1f9bd-200d-27a1-fe0f.png	woman in manual wheelchair facing right: dark skin tone	15.1
1F3C3 200D 2642	1f3c3-200d-2642-fe0f.png	man running	4.0
1F3C3 1F3FB 200D 2642	1f3c3-1f3fb-200d-2642-fe0f.png	man running: light skin tone	4.0
1F3C3 1F3FC 200D 2642	1f3c3-1f3fc-200d-2642-fe0f.png	man running: medium-light skin tone	4.0
1F3C3 1F3FD 200D 2642	1f3c3-1f3fd-200d-2642-fe0f.png	man running: medium skin tone	4.0
1F3C3 1F3FE 200D 2642	1f3c3-1f3fe-200d-2642-fe0f.png	man running: medium-dark skin tone	4.0
1F3C3 1F3FF 200D 2642	1f3c3-1f3ff-200d-2642-fe0f.png	man running: dark skin tone	4.0
1F3C3 200D 2640	1f3c3-200d-2640-fe0f.png	woman running	4.0
1F3C3 1F3FB 200D 2640	1f3c3-1f3fb-200d-2640-fe0f.png	woman running: light skin tone	4.0
1F3C3 1F3FC 200D 2640	1f3c3-1f3fc-200d-2640-fe0f.png	woman running: medium-light skin tone	4.0
1F3C3 1F3FD 200D 2640	1f3c3-1f3fd-200d-2640-fe0f.png	woman running: medium skin tone	4.0
1F3C3 1F3FE 200D 2640	1f3c3-1f3fe-200d-2640-fe0f.png	woman running: medium-dark skin tone	4.0
1F3C3 1F3FF 200D 2640	1f3c3-1f3ff-200d-2640-fe0f.png	woman running: dark skin tone	4.0
1F3C3 200D 27A1 FE0F	1f3c3-200d-27a1-fe0f.png	person running facing right	15.1
1F3C3 200D 27A1	1f3c3-200d-27a1-fe0f.png	person running facing right	15.1
1F3C3 1F3FB 200D 27A1 FE0F	1f3c3-1f3fb-200d-27a1-fe0f.png	person running facing right: light skin tone	15.1
1F3C3 1F3FB 200D 27A1	1f3c3-1f3fb-200d-27a1-fe0f.png	person running facing right: light skin tone	15.1
1F3C3 1F3FC 200D 27A1 FE0F	1f3c3-1f3fc-200d-27a1-fe0f.png	person running facing right: medium-light skin tone	15.1
1F3C3 1F3FC 200D 27A1	1f3c3-1f3fc-200d-27a1-fe0f.png	person running facing right: medium-light skin tone	15.1
1F3C3 1F3FD 200D 27A1 FE0F	1f3c3-1f3fd-200d-27a1-fe0f.png	person running facing right: medium skin tone	15.1
1F3C3 1F3FD 200D 27A1	1f3c3-1f3fd-200d-27a1-fe0f.png	person running facing right: medium skin tone	15.1
1F3C3 1F3FE 200D 27A1 FE0F	1f3c3-1f3fe-200d-27a1-fe0f.png	person running facing right: medium-dark skin tone	15.1
1F3C3 1F3FE 200D 27A1	1f3c3-1f3fe-200d-27a1-fe0f.png	person running facing right: medium-dark skin tone	15.1
1F3C3 1F3FF 200D 27A1 FE0F	1f3c3-1f3ff-200d-27a1-fe0f.png	person running facing right: dark skin tone	15.1
1F3C3 1F3FF 200D 27A1	1f3c3-1f3ff-200d-27a1-fe0f.png	person running facing right: dark skin tone	15.1
1F3C3 200D 2640 FE0F 200D 27A1 FE0F	1f3c3-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right	15.1
1F3C3 200D 2640 200D 27A1 FE0F	1f3c3-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right	15.1
1F3C3 200D 2640 FE0F 200D 27A1	1f3c3-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right	15.1
1F3C3 200D 2640 200D 27A1	1f3c3-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right	15.1
1F3C3 1F3FB 200D 2640 FE0F 200D 27A1 FE0F	1f3c3-1f3fb-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: light skin tone	15.1
1F3C3 1F3FB 200D 2640 200D 27A1 FE0F	1f3c3-1f3fb-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: light skin tone	15.1
1F3C3 1F3FB 200D 2640 FE0F 200D 27A1	1f3c3-1f3fb-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: light skin tone	15.1
1F3C3 1F3FB 200D 2640 200D 27A1	1f3c3-1f3fb-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: light skin tone	15.1
1F3C3 1F3FC 200D 2640 FE0F 200D 27A1 FE0F	1f3c3-1f3fc-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium-light skin tone	15.1
1F3C3 1F3FC 200D 2640 200D 27A1 FE0F	1f3c3-1f3fc-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium-light skin tone	15.1
1F3C3 1F3FC 200D 2640 FE0F 200D 27A1	1f3c3-1f3fc-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium-light skin tone	15.1
1F3C3 1F3FC 200D 2640 200D 27A1	1f3c3-1f3fc-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium-light skin tone	15.1
1F3C3 1F3FD 200D 2640 FE0F 200D 27A1 FE0F	1f3c3-1f3fd-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium skin tone	15.1
1F3C3 1F3FD 200D 2640 200D 27A1 FE0F	1f3c3-1f3fd-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium skin tone	15.1
1F3C3 1F3FD 200D 2640 FE0F 200D 27A1	1f3c3-1f3fd-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium skin tone	15.1
1F3C3 1F3FD 200D 2640 200D 27A1	1f3c3-1f3fd-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium skin tone	15.1
1F3C3 1F3FE 200D 2640 FE0F 200D 27A1 FE0F	1f3c3-1f3fe-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium-dark skin tone	15.1
1F3C3 1F3FE 200D 2640 200D 27A1 FE0F	1f3c3-1f3fe-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium-dark skin tone	15.1
1F3C3 1F3FE 200D 2640 FE0F 200D 27A1	1f3c3-1f3fe-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium-dark skin tone	15.1
1F3C3 1F3FE 200D 2640 200D 27A1	1f3c3-1f3fe-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: medium-dark skin tone	15.1
1F3C3 1F3FF 200D 2640 FE0F 200D 27A1 FE0F	1f3c3-1f3ff-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: dark skin tone	15.1
1F3C3 1F3FF 200D 2640 200D 27A1 FE0F	1f3c3-1f3ff-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: dark skin tone	15.1
1F3C3 1F3FF 200D 2640 FE0F 200D 27A1	1f3c3-1f3ff-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: dark skin tone	15.1
1F3C3 1F3FF 200D 2640 200D 27A1	1f3c3-1f3ff-200d-2640-fe0f-200d-27a1-fe0f.png	woman running facing right: dark skin tone	15.1
1F3C3 200D 2642 FE0F 200D 27A1 FE0F	1f3c3-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right	15.1
1F3C3 200D 2642 200D 27A1 FE0F	1f3c3-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right	15.1
1F3C3 200D 2642 FE0F 200D 27A1	1f3c3-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right	15.1
1F3C3 200D 2642 200D 27A1	1f3c3-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right	15.1
1F3C3 1F3FB 200D 2642 FE0F 200D 27A1 FE0F	1f3c3-1f3fb-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: light skin tone	15.1
1F3C3 1F3FB 200D 2642 200D 27A1 FE0F	1f3c3-1f3fb-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: light skin tone	15.1
1F3C3 1F3FB 200D 2642 FE0F 200D 27A1	1f3c3-1f3fb-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: light skin tone	15.1
1F3C3 1F3FB 200D 2642 200D 27A1	1f3c3-1f3fb-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: light skin tone	15.1
1F3C3 1F3FC 200D 2642 FE0F 200D 27A1 FE0F	1f3c3-1f3fc-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium-light skin tone	15.1
1F3C3 1F3FC 200D 2642 200D 27A1 FE0F	1f3c3-1f3fc-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium-light skin tone	15.1
1F3C3 1F3FC 200D 2642 FE0F 200D 27A1	1f3c3-1f3fc-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium-light skin tone	15.1
1F3C3 1F3FC 200D 2642 200D 27A1	1f3c3-1f3fc-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium-light skin tone	15.1
1F3C3 1F3FD 200D 2642 FE0F 200D 27A1 FE0F	1f3c3-1f3fd-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium skin tone	15.1
1F3C3 1F3FD 200D 2642 200D 27A1 FE0F	1f3c3-1f3fd-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium skin tone	15.1
1F3C3 1F3FD 200D 2642 FE0F 200D 27A1	1f3c3-1f3fd-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium skin tone	15.1
1F3C3 1F3FD 200D 2642 200D 27A1	1f3c3-1f3fd-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium skin tone	15.1
1F3C3 1F3FE 200D 2642 FE0F 200D 27A1 FE0F	1f3c3-1f3fe-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium-dark skin tone	15.1
1F3C3 1F3FE 200D 2642 200D 27A1 FE0F	1f3c3-1f3fe-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium-dark skin tone	15.1
1F3C3 1F3FE 200D 2642 FE0F 200D 27A1	1f3c3-1f3fe-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium-dark skin tone	15.1
1F3C3 1F3FE 200D 2642 200D 27A1	1f3c3-1f3fe-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: medium-dark skin tone	15.1
1F3C3 1F3FF 200D 2642 FE0F 200D 27A1 FE0F	1f3c3-1f3ff-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: dark skin tone	15.1
1F3C3 1F3FF 200D 2642 200D 27A1 FE0F	1f3c3-1f3ff-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: dark skin tone	15.1
1F3C3 1F3FF 200D 2642 FE0F 200D 27A1	1f3c3-1f3ff-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: dark skin tone	15.1
1F3C3 1F3FF 200D 2642 200D 27A1	1f3c3-1f3ff-200d-2642-fe0f-200d-27a1-fe0f.png	man running facing right: dark skin tone	15.1
1F9D1 200D 1FA70	1f9d1-200d-1fa70.png	ballet dancer	17.0
1F9D1 1F3FB 200D 1FA70	1f9d1-1f3fb-200d-1fa70.png	ballet dancer: light skin tone	17.0
1F9D1 1F3FC 200D 1FA70	1f9d1-1f3fc-200d-1fa70.png	ballet dancer: medium-light skin tone	17.0
1F9D1 1F3FD 200D 1FA70	1f9d1-1f3fd-200d-1fa70.png	ballet dancer: medium skin tone	17.0
1F9D1 1F3FE 200D 1FA70	1f9d1-1f3fe-200d-1fa70.png	ballet dancer: medium-dark skin tone	17.0
1F9D1 1F3FF 200D 1FA70	1f9d1-1f3ff-200d-1fa70.png	ballet dancer: dark skin tone	17.0
1F574 FE0F	1f574.png	person in suit levitating	0.7
1F46F 1F3FB	1f46f-1f3fb.png	people with bunny ears: light skin tone	17.0
1F46F 1F3FC	1f46f-1f3fc.png	people with bunny ears: medium-light skin tone	17.0
1F46F 1F3FD	1f46f-1f3fd.png	people with bunny ears: medium skin tone	17.0
1F46F 1F3FE	1f46f-1f3fe.png	people with bunny ears: medium-dark skin tone	17.0
1F46F 1F3FF	1f46f-1f3ff.png	people with bunny ears: dark skin tone	17.0
1F46F 200D 2642	1f46f-200d-2642-fe0f.png	men with bunny ears	4.0
1F46F 1F3FB 200D 2642 FE0F	1f46f-1f3fb-200d-2642-fe0f.png	men with bunny ears: light skin tone	17.0
1F46F 1F3FB 200D 2642	1f46f-1f3fb-200d-2642-fe0f.png	men with bunny ears: light skin tone	17.0
1F46F 1F3FC 200D 2642 FE0F	1f46f-1f3fc-200d-2642-fe0f.png	men with bunny ears: medium-light skin tone	17.0
1F46F 1F3FC 200D 2642	1f46f-1f3fc-200d-2642-fe0f.png	men with bunny ears: medium-light skin tone	17.0
1F46F 1F3FD 200D 2642 FE0F	1f46f-1f3fd-200d-2642-fe0f.png	men with bunny ears: medium skin tone	17.0
1F46F 1F3FD 200D 2642	1f46f-1f3fd-200d-2642-fe0f.png	men with bunny ears: medium skin tone	17.0
1F46F 1F3FE 200D 2642 FE0F	1f46f-1f3fe-200d-2642-fe0f.png	men with bunny ears: medium-dark skin tone	17.0
1F46F 1F3FE 200D 2642	1f46f-1f3fe-200d-2642-fe0f.png	men with bunny ears: medium-dark skin tone	17.0
1F46F 1F3FF 200D 2642 FE0F	1f46f-1f3ff-200d-2642-fe0f.png	men with bunny ears: dark skin tone	17.0
1F46F 1F3FF 200D 2642	1f46f-1f3ff-200d-2642-fe0f.png	men with bunny ears: dark skin tone	17.0
1F46F 200D 2640	1f46f-200d-2640-fe0f.png	women with bunny ears	4.0
1F46F 1F3FB 200D 2640 FE0F	1f46f-1f3fb-200d-2640-fe0f.png	women with bunny ears: light skin tone	17.0
1F46F 1F3FB 200D 2640	1f46f-1f3fb-200d-2640-fe0f.png	women with bunny ears: light skin tone	17.0
1F46F 1F3FC 200D 2640 FE0F	1f46f-1f3fc-200d-2640-fe0f.png	women with bunny ears: medium-light skin tone	17.0
1F46F 1F3FC 200D 2640	1f46f-1f3fc-200d-2640-fe0f.png	women with bunny ears: medium-light skin tone	17.0
1F46F 1F3FD 200D 2640 FE0F	1f46f-1f3fd-200d-2640-fe0f.png	women with bunny ears: medium skin tone	17.0
1F46F 1F3FD 200D 2640	1f46f-1f3fd-200d-2640-fe0f.png	women with bunny ears: medium skin tone	17.0
1F46F 1F3FE 200D 2640 FE0F	1f46f-1f3fe-200d-2640-fe0f.png	women with bunny ears: medium-dark skin tone	17.0
1F46F 1F3FE 200D 2640	1f46f-1f3fe-200d-2640-fe0f.png	women with bunny ears: medium-dark skin tone	17.0
1F46F 1F3FF 200D 2640 FE0F	1f46f-1f3ff-200d-2640-fe0f.png	women with bunny ears: dark skin tone	17.0
1F46F 1F3FF 200D 2640	1f46f-1f3ff-200d-2640-fe0f.png	women with bunny ears: dark skin tone	17.0
1F9D1 1F3FB 200D 1F430 200D 1F9D1 1F3FC	1f9d1-1f3fb-200d-1f430-200d-1f9d1-1f3fc.png	people with bunny ears: light skin tone, medium-light skin tone	17.0
1F9D1 1F3FB 200D 1F430 200D 1F9D1 1F3FD	1f9d1-1f3fb-200d-1f430-200d-1f9d1-1f3fd.png	people with bunny ears: light skin tone, medium skin tone	17.0
1F9D1 1F3FB 200D 1F430 200D 1F9D1 1F3FE	1f9d1-1f3fb-200d-1f430-200d-1f9d1-1f3fe.png	people with bunny ears: light skin tone, medium-dark skin tone	17.0
1F9D1 1F3FB 200D 1F430 200D 1F9D1 1F3FF	1f9d1-1f3fb-200d-1f430-200d-1f9d1-1f3ff.png	people with bunny ears: light skin tone, dark skin tone	17.0
1F9D1 1F3FC 200D 1F430 200D 1F9D1 1F3FB	1f9d1-1f3fc-200d-1f430-200d-1f9d1-1f3fb.png	people with bunny ears: medium-light skin tone, light skin tone	17.0
1F9D1 1F3FC 200D 1F430 200D 1F9D1 1F3FD	1f9d1-1f3fc-200d-1f430-200d-1f9d1-1f3fd.png	people with bunny ears: medium-light skin tone, medium skin tone	17.0
1F9D1 1F3FC 200D 1F430 200D 1F9D1 1F3FE	1f9d1-1f3fc-200d-1f430-200d-1f9d1-1f3fe.png	people with bunny ears: medium-light skin tone, medium-dark skin tone	17.0
1F9D1 1F3FC 200D 1F430 200D 1F9D1 1F3FF	1f9d1-1f3fc-200d-1f430-200d-1f9d1-1f3ff.png	people with bunny ears: medium-light skin tone, dark skin tone	17.0
1F9D1 1F3FD 200D 1F430 200D 1F9D1 1F3FB	1f9d1-1f3fd-200d-1f430-200d-1f9d1-1f3fb.png	people with bunny ears: medium skin tone, light skin tone	17.0
1F9D1 1F3FD 200D 1F430 200D 1F9D1 1F3FC	1f9d1-1f3fd-200d-1f430-200d-1f9d1-1f3fc.png	people with bunny ears: medium skin tone, medium-light skin tone	17.0
1F9D1 1F3FD 200D 1F430 200D 1F9D1 1F3FE	1f9d1-1f3fd-200d-1f430-200d-1f9d1-1f3fe.png	people with bunny ears: medium skin tone, medium-dark skin tone	17.0
1F9D1 1F3FD 200D 1F430 200D 1F9D1 1F3FF	1f9d1-1f3fd-200d-1f430-200d-1f9d1-1f3ff.png	people with bunny ears: medium skin tone, dark skin tone	17.0
1F9D1 1F3FE 200D 1F430 200D 1F9D1 1F3FB	1f9d1-1f3fe-200d-1f430-200d-1f9d1-1f3fb.png	people with bunny ears: medium-dark skin tone, light skin tone	17.0
1F9D1 1F3FE 200D 1F430 200D 1F9D1 1F3FC	1f9d1-1f3fe-200d-1f430-200d-1f9d1-1f3fc.png	people with bunny ears: medium-dark skin tone, medium-light skin tone	17.0
1F9D1 1F3FE 200D 1F430 200D 1F9D1 1F3FD	1f9d1-1f3fe-200d-1f430-200d-1f9d1-1f3fd.png	people with bunny ears: medium-dark skin tone, medium skin tone	17.0
1F9D1 1F3FE 200D 1F430 200D 1F9D1 1F3FF	1f9d1-1f3fe-200d-1f430-200d-1f9d1-1f3ff.png	people with bunny ears: medium-dark skin tone, dark skin tone	17.0
1F9D1 1F3FF 200D 1F430 200D 1F9D1 1F3FB	1f9d1-1f3ff-200d-1f430-200d-1f9d1-1f3fb.png	people with bunny ears: dark skin tone, light skin tone	17.0
1F9D1 1F3FF 200D 1F430 200D 1F9D1 1F3FC	1f9d1-1f3ff-200d-1f430-200d-1f9d1-1f3fc.png	people with bunny ears: dark skin tone, medium-light skin tone	17.0
1F9D1 1F3FF 200D 1F430 200D 1F9D1 1F3FD	1f9d1-1f3ff-200d-1f430-200d-1f9d1-1f3fd.png	people with bunny ears: dark skin tone, medium skin tone	17.0
1F9D1 1F3FF 200D 1F430 200D 1F9D1 1F3FE	1f9d1-1f3ff-200d-1f430-200d-1f9d1-1f3fe.png	people with bunny ears: dark skin tone, medium-dark skin tone	17.0
1F468 1F3FB 200D 1F430 200D 1F468 1F3FC	1f468-1f3fb-200d-1f430-200d-1f468-1f3fc.png	men with bunny ears: light skin tone, medium-light skin tone	17.0
1F468 1F3FB 200D 1F430 200D 1F468 1F3FD	1f468-1f3fb-200d-1f430-200d-1f468-1f3fd.png	men with bunny ears: light skin tone, medium skin tone	17.0
1F468 1F3FB 200D 1F430 200D 1F468 1F3FE	1f468-1f3fb-200d-1f430-200d-1f468-1f3fe.png	men with bunny ears: light skin tone, medium-dark skin tone	17.0
1F468 1F3FB 200D 1F430 200D 1F468 1F3FF	1f468-1f3fb-200d-1f430-200d-1f468-1f3ff.png	men with bunny ears: light skin tone, dark skin tone	17.0
1F468 1F3FC 200D 1F430 200D 1F468 1F3FB	1f468-1f3fc-200d-1f430-200d-1f468-1f3fb.png	men with bunny ears: medium-light skin tone, light skin tone	17.0
1F468 1F3FC 200D 1F430 200D 1F468 1F3FD	1f468-1f3fc-200d-1f430-200d-1f468-1f3fd.png	men with bunny ears: medium-light skin tone, medium skin tone	17.0
1F468 1F3FC 200D 1F430 200D 1F468 1F3FE	1f468-1f3fc-200d-1f430-200d-1f468-1f3fe.png	men with bunny ears: medium-light skin tone, medium-dark skin tone	17.0
1F468 1F3FC 200D 1F430 200D 1F468 1F3FF	1f468-1f3fc-200d-1f430-200d-1f468-1f3ff.png	men with bunny ears: medium-light skin tone, dark skin tone	17.0
1F468 1F3FD 200D 1F430 200D 1F468 1F3FB	1f468-1f3fd-200d-1f430-200d-1f468-1f3fb.png	men with bunny ears: medium skin tone, light skin tone	17.0
1F468 1F3FD 200D 1F430 200D 1F468 1F3FC	1f468-1f3fd-200d-1f430-200d-1f468-1f3fc.png	men with bunny ears: medium skin tone, medium-light skin tone	17.0
1F468 1F3FD 200D 1F430 200D 1F468 1F3FE	1f468-1f3fd-200d-1f430-200d-1f468-1f3fe.png	men with bunny ears: medium skin tone, medium-dark skin tone	17.0
1F468 1F3FD 200D 1F430 200D 1F468 1F3FF	1f468-1f3fd-200d-1f430-200d-1f468-1f3ff.png	men with bunny ears: medium skin tone, dark skin tone	17.0
1F468 1F3FE 200D 1F430 200D 1F468 1F3FB	1f468-1f3fe-200d-1f430-200d-1f468-1f3fb.png	men with bunny ears: medium-dark skin tone, light skin tone	17.0
1F468 1F3FE 200D 1F430 200D 1F468 1F3FC	1f468-1f3fe-200d-1f430-200d-1f468-1f3fc.png	men with bunny ears: medium-dark skin tone, medium-light skin tone	17.0
1F468 1F3FE 200D 1F430 200D 1F468 1F3FD	1f468-1f3fe-200d-1f430-200d-1f468-1f3fd.png	men with bunny ears: medium-dark skin tone, medium skin tone	17.0
1F468 1F3FE 200D 1F430 200D 1F468 1F3FF	1f468-1f3fe-200d-1f430-200d-1f468-1f3ff.png	men with bunny ears: medium-dark skin tone, dark skin tone	17.0
1F468 1F3FF 200D 1F430 200D 1F468 1F3FB	1f468-1f3ff-200d-1f430-200d-1f468-1f3fb.png	men with bunny ears: dark skin tone, light skin tone	17.0
1F468 1F3FF 200D 1F430 200D 1F468 1F3FC	1f468-1f3ff-200d-1f430-200d-1f468-1f3fc.png	men with bunny ears: dark skin tone, medium-light skin tone	17.0
1F468 1F3FF 200D 1F430 200D 1F468 1F3FD	1f468-1f3ff-200d-1f430-200d-1f468-1f3fd.png	men with bunny ears: dark skin tone, medium skin tone	17.0
1F468 1F3FF 200D 1F430 200D 1F468 1F3FE	1f468-1f3ff-200d-1f430-200d-1f468-1f3fe.png	men with bunny ears: dark skin tone, medium-dark skin tone	17.0
1F469 1F3FB 200D 1F430 200D 1F469 1F3FC	1f469-1f3fb-200d-1f430-200d-1f469-1f3fc.png	women with bunny ears: light skin tone, medium-light skin tone	17.0
1F469 1F3FB 200D 1F430 200D 1F469 1F3FD	1f469-1f3fb-200d-1f430-200d-1f469-1f3fd.png	women with bunny ears: light skin tone, medium skin tone	17.0
1F469 1F3FB 200D 1F430 200D 1F469 1F3FE	1f469-1f3fb-200d-1f430-200d-1f469-1f3fe.png	women with bunny ears: light skin tone, medium-dark skin tone	17.0
1F469 1F3FB 200D 1F430 200D 1F469 1F3FF	1f469-1f3fb-200d-1f430-200d-1f469-1f3ff.png	women with bunny ears: light skin tone, dark skin tone	17.0
1F469 1F3FC 200D 1F430 200D 1F469 1F3FB	1f469-1f3fc-200d-1f430-200d-1f469-1f3fb.png	women with bunny ears: medium-light skin tone, light skin tone	17.0
1F469 1F3FC 200D 1F430 200D 1F469 1F3FD	1f469-1f3fc-200d-1f430-200d-1f469-1f3fd.png	women with bunny ears: medium-light skin tone, medium skin tone	17.0
